source_case,similar_case,similarity_score,method,citation_link,source_case_topic
62015CO0604,62012CO0397,0.8739847455383151,tfidf,0,public health
62015CO0604,62016CJ0454,0.8734025527862698,tfidf,0,public health
62015CO0604,62015CO0426,0.8733846241378744,tfidf,0,public health
62015CO0604,62014CJ0007,0.8730082009244906,tfidf,0,public health
62015CO0604,62012CO0021,0.868664513962078,tfidf,0,public health
61975CJ0004,61976CJ0089,0.615979912040986,tfidf,0,public health
61975CJ0004,61983CJ0037,0.5433397380061773,tfidf,1,public health
61975CJ0004,61998CJ0219,0.48378037726727496,tfidf,0,public health
61975CJ0004,61992CJ0249,0.40334170482448833,tfidf,0,public health
61975CJ0004,62002CJ0140,0.3920761880708398,tfidf,0,public health
61975CJ0004,61976CJ0035,0.3734785561884935,tfidf,0,public health
61975CJ0004,61987CJ0190,0.361828600785142,tfidf,0,public health
61975CJ0004,61989CJ0111,0.35050097539266817,tfidf,0,public health
61975CJ0004,61967CJ0027,0.3436899121449582,tfidf,0,public health
61975CJ0004,62006CJ0201,0.33487175181423273,tfidf,0,public health
61975CJ0004,61996CJ0400,0.3336662000343292,tfidf,0,public health
61975CJ0004,61980CJ0272,0.33242779637002223,tfidf,0,public health
61975CJ0004,61996CJ0100,0.3322900290432349,tfidf,0,public health
61975CJ0004,61976CJ0046,0.32227616197636366,tfidf,0,public health
61975CJ0004,61980CJ0132,0.321576211787909,tfidf,1,public health
61975CJ0004,61976CJ0041,0.3200741226853459,tfidf,0,public health
61975CJ0004,62006CJ0260,0.3076600613091934,tfidf,0,public health
61975CJ0004,61974CJ0008,0.3052489310941404,tfidf,0,public health
61975CJ0004,61979CJ0016,0.3009272506124673,tfidf,0,public health
61975CJ0004,61982CJ0177,0.29829364818679077,tfidf,0,public health
62013CJ0269,62010CJ0185,0.4221869014913191,tfidf,0,public health
62013CJ0269,62007CJ0527,0.41777260201137545,tfidf,0,public health
62013CJ0269,62002CJ0112,0.4127602606477285,tfidf,0,public health
62013CJ0269,62000CO0479,0.4089511714429327,tfidf,0,public health
62013CJ0269,62013CJ0104,0.4063531983253668,tfidf,0,public health
62013CJ0269,62016CJ0557,0.4046777735270371,tfidf,0,public health
62013CJ0269,62000CO0459,0.4041630358149258,tfidf,0,public health
62013CJ0269,62003CO0039,0.40374740604118076,tfidf,0,public health
62013CJ0269,62003CO0156,0.39529782218309967,tfidf,0,public health
62013CJ0269,62000CO0476,0.3897139678930859,tfidf,0,public health
62013CJ0269,62000CO0474,0.3895978232461359,tfidf,0,public health
62013CJ0269,62000CO0475,0.3893316153161026,tfidf,0,public health
62013CJ0269,62001CJ0223,0.3873015017751776,tfidf,0,public health
62013CJ0269,62000CJ0229,0.3871457160684035,tfidf,0,public health
62013CJ0269,62000CO0478,0.3819270590924642,tfidf,0,public health
62013CJ0269,62000CO0477,0.38179251408207016,tfidf,0,public health
62013CJ0269,62003CJ0212,0.3808882276104875,tfidf,0,public health
62013CJ0269,62008CJ0385,0.3806690292841411,tfidf,0,public health
62013CJ0269,62001CO0440,0.37976363517918427,tfidf,0,public health
62013CJ0269,62017CJ0423,0.37852186650656594,tfidf,0,public health
62016CJ0384,62016CJ0244,0.6184662656013197,tfidf,0,public health
62016CJ0384,62013CJ0456,0.40253717986154935,tfidf,0,public health
62016CJ0384,62017CJ0145,0.39145068889022183,tfidf,1,public health
62016CJ0384,62011CJ0583,0.349538873075161,tfidf,1,public health
62016CJ0384,62016CJ0122,0.3255107337063269,tfidf,0,public health
62016CJ0384,62000CJ0050,0.3227080068170672,tfidf,0,public health
62016CJ0384,62012CO0248,0.32028092949768644,tfidf,0,public health
62016CJ0384,62014CO0602,0.31613729437781085,tfidf,0,public health
62016CJ0384,62014CJ0566,0.31506677699451274,tfidf,0,public health
62016CJ0384,62013CJ0609,0.30842571168441535,tfidf,0,public health
62016CJ0384,62013CJ0619,0.3050345419112644,tfidf,0,public health
62016CJ0384,62010CJ0386,0.30317806468728853,tfidf,0,public health
62016CJ0384,62012CJ0040,0.2962306554110763,tfidf,0,public health
62016CJ0384,62017CO0714,0.2941143033061231,tfidf,0,public health
62016CJ0384,62011CJ0289,0.2936881757960517,tfidf,0,public health
62016CJ0384,62016CJ0326,0.2933932947153377,tfidf,0,public health
62016CJ0384,62015CO0153,0.29320350120776906,tfidf,0,public health
62016CJ0384,61999CO0289,0.29170436301105584,tfidf,0,public health
62016CJ0384,62015CO0264,0.29167497431746636,tfidf,0,public health
62016CJ0384,62017CO0233,0.2915564487349616,tfidf,0,public health
62008CJ0248,62017CJ0634,0.44059884663491333,tfidf,0,public health
62008CJ0248,62005CJ0176,0.3941173566641539,tfidf,0,public health
62008CJ0248,62007CJ0331,0.31582530662916,tfidf,0,public health
62008CJ0248,61988CJ0304,0.28366685953192183,tfidf,0,public health
62008CJ0248,62001CJ0173,0.2769964875088851,tfidf,0,public health
62008CJ0248,62001CJ0205,0.2764595935174425,tfidf,0,public health
62008CJ0248,62009CJ0346,0.27363895117737885,tfidf,0,public health
62008CJ0248,61996CJ0091,0.26113058556182484,tfidf,0,public health
62008CJ0248,62000CJ0152,0.2604190540952478,tfidf,0,public health
62008CJ0248,61983CJ0090,0.24749933667538862,tfidf,0,public health
62008CJ0248,62007CJ0416,0.2463890398225445,tfidf,0,public health
62008CJ0248,62001CJ0220,0.24549116887457165,tfidf,0,public health
62008CJ0248,61999CJ0354,0.24085030717299233,tfidf,0,public health
62008CJ0248,62012CJ0101,0.24049648217171551,tfidf,0,public health
62008CJ0248,62000CJ0131,0.23991103467330974,tfidf,0,public health
62008CJ0248,62006CJ0455,0.23835322591078703,tfidf,0,public health
62008CJ0248,62004CJ0504,0.23655627005394317,tfidf,0,public health
62008CJ0248,61994CJ0041,0.23549041781959631,tfidf,0,public health
62008CJ0248,62009CJ0453,0.23502609013783335,tfidf,0,public health
62008CJ0248,61997CJ0350,0.23472297106691484,tfidf,0,public health
62014CJ0132,62010CJ0130,0.20847676501141818,tfidf,0,public health
62014CJ0132,62013CJ0124,0.18633418155533585,tfidf,0,public health
62014CJ0132,62013CJ0540,0.1862373220748876,tfidf,0,public health
62014CJ0132,62013CJ0317,0.17679192556067538,tfidf,0,public health
62014CJ0132,62011CJ0077,0.17284894569018183,tfidf,0,public health
62014CJ0132,62010CJ0490,0.16789297177726087,tfidf,0,public health
62014CJ0132,62011CJ0583,0.16383575781674525,tfidf,0,public health
62014CJ0132,62011CJ0656,0.1628065188653924,tfidf,0,public health
62014CJ0132,62014CJ0113,0.1596514460976281,tfidf,0,public health
62014CJ0132,62011CJ0431,0.15912544651587268,tfidf,0,public health
62014CJ0132,62008CO0444,0.15819402092904564,tfidf,0,public health
62014CJ0132,62012CJ0103,0.15747177344506638,tfidf,0,public health
62014CJ0132,61997CJ0269,0.15728534393761018,tfidf,0,public health
62014CJ0132,62012CJ0028,0.1568401625784713,tfidf,0,public health
62014CJ0132,62013CJ0456,0.15614476754478226,tfidf,0,public health
62014CJ0132,62011CJ0199,0.1560624765167399,tfidf,0,public health
62014CJ0132,61977CJ0061,0.15422586401176672,tfidf,0,public health
62014CJ0132,62003CJ0088,0.15284250303227792,tfidf,0,public health
62014CJ0132,62013CJ0081,0.15138527821629055,tfidf,0,public health
62014CJ0132,62004CJ0414,0.1503655811616754,tfidf,0,public health
62012CJ0149,62013CJ0615,0.4459646351238977,tfidf,0,public health
62012CJ0149,62011CO0584,0.38941429499906827,tfidf,0,public health
62012CJ0149,62016CO0170,0.29206423368220236,tfidf,0,public health
62012CJ0149,62009CO0069,0.25365663914818687,tfidf,0,public health
62012CJ0149,62015CO0637,0.2483651982127971,tfidf,0,public health
62012CJ0149,62005CJ0439,0.22160713593941286,tfidf,0,public health
62012CJ0149,62012CJ0040,0.21244187363155573,tfidf,0,public health
62012CJ0149,62011CJ0601,0.2110017651879981,tfidf,0,public health
62012CJ0149,62013CJ0609,0.21038094968938284,tfidf,0,public health
62012CJ0149,62010CJ0200,0.20912636094113868,tfidf,0,public health
62012CJ0149,62008CJ0141,0.2074044993235525,tfidf,0,public health
62012CJ0149,62013CJ0619,0.2070060521954389,tfidf,0,public health
62012CJ0149,62012CJ0295,0.20654063715070237,tfidf,0,public health
62012CJ0149,62007CO0236,0.20495084771767297,tfidf,0,public health
62012CJ0149,62015CJ0596,0.2010821827277723,tfidf,0,public health
62012CJ0149,61995CJ0008,0.2001549398744988,tfidf,0,public health
62012CJ0149,62014CJ0566,0.19937809687188943,tfidf,0,public health
62012CJ0149,62016CJ0244,0.1980966891328875,tfidf,0,public health
62012CJ0149,62016CJ0384,0.19747141345053656,tfidf,0,public health
62012CJ0149,62016CJ0250,0.1964668272003128,tfidf,0,public health
62009CO0085,62005CO0230,0.2851965186125429,tfidf,0,public health
62009CO0085,62005CO0172,0.27843387028133226,tfidf,0,public health
62009CO0085,62015CJ0219,0.2709805300013229,tfidf,0,public health
62009CO0085,62017CJ0346,0.2686652774102515,tfidf,0,public health
62009CO0085,61998CJ0237,0.2559946883625521,tfidf,0,public health
62009CO0085,61998CJ0257,0.25452415414060736,tfidf,0,public health
62009CO0085,62011CJ0219,0.25203466796733714,tfidf,0,public health
62009CO0085,62007CJ0481,0.25053007602125105,tfidf,0,public health
62009CO0085,62008CJ0419,0.2469499821911147,tfidf,0,public health
62009CO0085,62007CO0100,0.24629136046193317,tfidf,0,public health
62009CO0085,62006CO0004,0.24574159851571528,tfidf,0,public health
62009CO0085,62010CO0460,0.24478220510825072,tfidf,0,public health
62009CO0085,62015CJ0662,0.2445675719474618,tfidf,0,public health
62009CO0085,62001CJ0062,0.2398316132532298,tfidf,0,public health
62009CO0085,62005CJ0282,0.23950301123451878,tfidf,0,public health
62009CO0085,62008CO0114,0.23740818069581832,tfidf,0,public health
62009CO0085,62009CO0532,0.2365992077198538,tfidf,0,public health
62009CO0085,62011CO0272,0.23501187563243622,tfidf,0,public health
62009CO0085,62006CJ0489,0.23019855960031485,tfidf,0,public health
62009CO0085,62008CJ0285,0.2301362609397051,tfidf,0,public health
62013CJ0011,62009CJ0229,0.7887117132377356,tfidf,1,public health
62013CJ0011,62012CJ0210,0.7466203836645551,tfidf,0,public health
62013CJ0011,61999CJ0258,0.6493224325209789,tfidf,0,public health
62013CJ0011,61996CJ0100,0.5036851543728353,tfidf,0,public health
62013CJ0011,62005CJ0138,0.4950922036771718,tfidf,0,public health
62013CJ0011,61996CJ0400,0.48440280970293825,tfidf,0,public health
62013CJ0011,62004CJ0316,0.48398224032727477,tfidf,0,public health
62013CJ0011,61998CJ0306,0.4834471610350068,tfidf,0,public health
62013CJ0011,62006CJ0201,0.48234950439324054,tfidf,0,public health
62013CJ0011,62013CJ0108,0.4518090731544231,tfidf,0,public health
62013CJ0011,61988CJ0125,0.44789310393860415,tfidf,0,public health
62013CJ0011,62006CJ0260,0.42799964705928994,tfidf,0,public health
62013CJ0011,62016CJ0293,0.41761052964902284,tfidf,0,public health
62013CJ0011,61992CJ0249,0.4145939750757159,tfidf,0,public health
62013CJ0011,62005CJ0174,0.40615567798273267,tfidf,0,public health
62013CJ0011,62016CJ0325,0.4043416863968219,tfidf,0,public health
62013CJ0011,61998CJ0219,0.3928534130651594,tfidf,0,public health
62013CJ0011,61994CJ0303,0.38748885144420137,tfidf,0,public health
62013CJ0011,62004CJ0431,0.38375124535859156,tfidf,1,public health
62013CJ0011,62006CJ0361,0.3788980019251863,tfidf,0,public health
62011CJ0036,62010CJ0058,0.6798774559969386,tfidf,0,public health
62011CJ0036,62008CJ0165,0.619445892119938,tfidf,0,public health
62011CJ0036,62009CJ0442,0.5453722659887961,tfidf,0,public health
62011CJ0036,62016CJ0111,0.4610213118033994,tfidf,0,public health
62011CJ0036,62011CJ0281,0.4583688952594015,tfidf,0,public health
62011CJ0036,61999CJ0006,0.4419568006083512,tfidf,0,public health
62011CJ0036,62001CJ0296,0.44132572687953137,tfidf,0,public health
62011CJ0036,62011CJ0313,0.4165722147518054,tfidf,0,public health
62011CJ0036,62011CJ0059,0.3994954120613074,tfidf,0,public health
62011CJ0036,62007CJ0552,0.3714437773203157,tfidf,0,public health
62011CJ0036,62007CJ0121,0.3305761199622354,tfidf,0,public health
62011CJ0036,62003CJ0132,0.3159330523554048,tfidf,0,public health
62011CJ0036,62004CJ0147,0.2865699083464373,tfidf,0,public health
62011CJ0036,62001CJ0316,0.27373213743822616,tfidf,0,public health
62011CJ0036,61995CJ0312,0.25063041637097067,tfidf,0,public health
62011CJ0036,62011CJ0056,0.24903427716228477,tfidf,0,public health
62011CJ0036,61997CJ0343,0.23095688085729266,tfidf,0,public health
62011CJ0036,62006CJ0260,0.23056826078721043,tfidf,0,public health
62011CJ0036,62001CJ0429,0.23026182069441978,tfidf,0,public health
62011CJ0036,62005CJ0439,0.22817241626382637,tfidf,0,public health
62008CO0517,62009CO0069,0.3061178469058022,tfidf,0,public health
62008CO0517,62007CO0277,0.2783470594168825,tfidf,0,public health
62008CO0517,62011CO0584,0.2431899884176381,tfidf,1,public health
62008CO0517,62016CJ0293,0.24113119259139715,tfidf,0,public health
62008CO0517,62006CJ0361,0.2289656836803318,tfidf,0,public health
62008CO0517,62007CO0236,0.2192455097691245,tfidf,0,public health
62008CO0517,61998CJ0306,0.2131787114898896,tfidf,0,public health
62008CO0517,62016CJ0325,0.21139330320515146,tfidf,0,public health
62008CO0517,62009CJ0229,0.21093640382567036,tfidf,0,public health
62008CO0517,62005CJ0138,0.20736679826696605,tfidf,0,public health
62008CO0517,62004CJ0316,0.20713503424542887,tfidf,0,public health
62008CO0517,62012CJ0040,0.20181240039254528,tfidf,0,public health
62008CO0517,62013CJ0609,0.20102573504066554,tfidf,0,public health
62008CO0517,62013CJ0619,0.2002031168342044,tfidf,0,public health
62008CO0517,62016CJ0122,0.1964339908432282,tfidf,0,public health
62008CO0517,62015CJ0086,0.19261231150696603,tfidf,0,public health
62008CO0517,62014CO0602,0.1912632342024902,tfidf,0,public health
62008CO0517,62012CO0248,0.19087552745988817,tfidf,0,public health
62008CO0517,62012CJ0295,0.190422264758426,tfidf,0,public health
62008CO0517,61995CJ0008,0.18991578029246614,tfidf,0,public health
62013CJ0673,62014CJ0442,0.718756631837709,tfidf,0,public health
62013CJ0673,62015CJ0060,0.5288483332341067,tfidf,1,public health
62013CJ0673,62015CJ0457,0.45585308176214645,tfidf,0,public health
62013CJ0673,62017CJ0302,0.4553351707814214,tfidf,0,public health
62013CJ0673,62008CJ0279,0.44083359258912963,tfidf,0,public health
62013CJ0673,62011CJ0514,0.42971169347357635,tfidf,0,public health
62013CJ0673,62009CJ0165,0.42586130941465505,tfidf,0,public health
62013CJ0673,62014CJ0148,0.42325822414651854,tfidf,0,public health
62013CJ0673,62016CJ0577,0.4209719957254274,tfidf,0,public health
62013CJ0673,62015CJ0460,0.4159460492247914,tfidf,0,public health
62013CJ0673,62012CJ0203,0.4054561837812381,tfidf,0,public health
62013CJ0673,62011CJ0566,0.40121065057883026,tfidf,0,public health
62013CJ0673,62017CJ0128,0.40068105363334916,tfidf,0,public health
62013CJ0673,62009CJ0266,0.3960203864810859,tfidf,0,public health
62013CJ0673,62017CJ0058,0.39008344115060556,tfidf,0,public health
62013CJ0673,62016CJ0572,0.3874930702277625,tfidf,0,public health
62013CJ0673,62015CJ0321,0.37254958109736974,tfidf,0,public health
62013CJ0673,62015CJ0461,0.3672254834846987,tfidf,0,public health
62013CJ0673,62012CJ0404,0.3665528814186372,tfidf,0,public health
62013CJ0673,62007CJ0127,0.36491779657893064,tfidf,0,public health
61988CJ0246,61992CJ0095,0.5001713896144409,tfidf,0,public health
61988CJ0246,61987CJ0353,0.3925024696825402,tfidf,0,public health
61988CJ0246,61994CJ0135,0.3642209766794218,tfidf,0,public health
61988CJ0246,62002CJ0218,0.345171224618404,tfidf,0,public health
61988CJ0246,61989CJ0048,0.3413082965610283,tfidf,0,public health
61988CJ0246,61993CJ0291,0.3405434661171888,tfidf,0,public health
61988CJ0246,61990CJ0376,0.3331242775101652,tfidf,0,public health
61988CJ0246,61988CJ0360,0.318519895525897,tfidf,0,public health
61988CJ0246,61980CJ0171,0.3178911298560836,tfidf,0,public health
61988CJ0246,61984CJ0131,0.3171807889573257,tfidf,0,public health
61988CJ0246,61980CJ0043,0.3148558837455173,tfidf,0,public health
61988CJ0246,61987CJ0324,0.3117543426892002,tfidf,0,public health
61988CJ0246,62001CJ0484,0.31115399941782873,tfidf,0,public health
61988CJ0246,61985CJ0017,0.31111361186210806,tfidf,0,public health
61988CJ0246,61997CJ0313,0.3109066689660182,tfidf,0,public health
61988CJ0246,61988CJ0329,0.3108111551766535,tfidf,0,public health
61988CJ0246,61986CJ0124,0.30861787768037713,tfidf,0,public health
61988CJ0246,61986CJ0225,0.30696814717413073,tfidf,0,public health
61988CJ0246,62006CJ0155,0.3056338497648892,tfidf,0,public health
61988CJ0246,61981CJ0136,0.30378344723519657,tfidf,0,public health
62016CJ0111,62010CJ0058,0.7178489724969239,tfidf,0,public health
62016CJ0111,62011CJ0036,0.4610213118033994,tfidf,0,public health
62016CJ0111,62009CJ0442,0.44564151707215144,tfidf,0,public health
62016CJ0111,62011CJ0636,0.44382995693860916,tfidf,0,public health
62016CJ0111,62015CJ0282,0.44319324660704196,tfidf,0,public health
62016CJ0111,62011CJ0313,0.4391683756907933,tfidf,0,public health
62016CJ0111,62003CJ0211,0.33315952646567154,tfidf,0,public health
62016CJ0111,62004CJ0154,0.3317731892225198,tfidf,0,public health
62016CJ0111,62001CJ0236,0.31313157667913905,tfidf,0,public health
62016CJ0111,62013CJ0443,0.29288117074090964,tfidf,0,public health
62016CJ0111,62016CJ0519,0.2820254932968147,tfidf,0,public health
62016CJ0111,61992CJ0359,0.2799119695687774,tfidf,0,public health
62016CJ0111,62012CJ0299,0.2694850133761895,tfidf,0,public health
62016CJ0111,62012CJ0609,0.26619092464614486,tfidf,0,public health
62016CJ0111,62008CJ0446,0.25945848132066596,tfidf,0,public health
62016CJ0111,62015CJ0019,0.25912714408192633,tfidf,0,public health
62016CJ0111,62009CJ0327,0.2565535275668034,tfidf,0,public health
62016CJ0111,62007CJ0383,0.25292271803266503,tfidf,0,public health
62016CJ0111,62003CJ0453,0.25200814664163035,tfidf,0,public health
62016CJ0111,62011CJ0601,0.2448732052741683,tfidf,0,public health
61998CJ0219,62002CJ0140,0.8529061757594967,tfidf,1,public health
61998CJ0219,61976CJ0089,0.5887828489249692,tfidf,0,public health
61998CJ0219,61992CJ0249,0.5163214904530943,tfidf,0,public health
61998CJ0219,61975CJ0004,0.48378037726727496,tfidf,0,public health
61998CJ0219,61990CO0050,0.4685069892828761,tfidf,0,public health
61998CJ0219,61983CJ0037,0.45616820308075007,tfidf,0,public health
61998CJ0219,61992CJ0432,0.4262045362477389,tfidf,0,public health
61998CJ0219,62013CJ0011,0.3928534130651594,tfidf,0,public health
61998CJ0219,62009CJ0229,0.38260667825279265,tfidf,0,public health
61998CJ0219,61996CJ0100,0.37656260690106275,tfidf,0,public health
61998CJ0219,62012CJ0210,0.36990503515953504,tfidf,0,public health
61998CJ0219,61989CJ0128,0.35534366905954295,tfidf,0,public health
61998CJ0219,62016CJ0078,0.3467917784995385,tfidf,0,public health
61998CJ0219,61996CJ0400,0.34481463400631124,tfidf,0,public health
61998CJ0219,61988CJ0125,0.34434787473771344,tfidf,0,public health
61998CJ0219,62006CJ0201,0.3355876026388277,tfidf,0,public health
61998CJ0219,61992CJ0368,0.31802695749580595,tfidf,0,public health
61998CJ0219,62009CJ0209,0.31099898185024244,tfidf,0,public health
61998CJ0219,61989CJ0111,0.31074659579239516,tfidf,0,public health
61998CJ0219,62005CJ0138,0.3067244809049697,tfidf,0,public health
62002CO0258,62010CJ0420,0.5078689471659431,tfidf,0,public health
62002CO0258,62002CJ0443,0.4262633404650698,tfidf,0,public health
62002CO0258,62002CJ0307,0.37380695813737214,tfidf,0,public health
62002CO0258,62003CJ0281,0.3518201153377533,tfidf,0,public health
62002CO0258,62011CJ0215,0.346271623286548,tfidf,0,public health
